pool,model,seed,prefix_match,n_compared,orig_final,ext_at_Borig,orig_src,ext_src
HOPV15,Pretrain-then-Joint,52,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Pretrain-then-Joint,53,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Pretrain-then-Joint,54,True,143,3.2,3.1999999999999997,refig42_tl,ext
HOPV15,Pretrain-then-Joint,55,True,143,4.299999999999999,4.299999999999999,refig42_tl,ext
HOPV15,Pretrain-then-Joint,56,True,143,1.5999999999999996,1.5999999999999996,refig42_tl,ext
FreeSolv,End-to-End Joint,52,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,53,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,54,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,55,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,56,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Stop-Gradient Joint,57,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,58,True,169,0.0999999999999998,0.0999999999999998,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,59,True,169,0.3800000000000001,0.3800000000000001,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,60,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,61,True,169,0.1,0.1,refig42_tl,ext100
HOPV15,Pretrain-then-Joint,57,True,143,5.199999999999999,5.199999999999999,refig42_tl,ext
HOPV15,Pretrain-then-Joint,58,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Pretrain-then-Joint,59,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Pretrain-then-Joint,60,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Pretrain-then-Joint,61,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,42,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,43,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,44,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,45,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,46,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),57,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),58,True,143,3.2,3.1999999999999997,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),59,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),60,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),61,True,143,3.9,3.9,refig42_tl,ext
Polarizability,Sequential,47,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,48,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,49,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,50,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,51,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,57,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,58,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,59,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,60,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Sequential,61,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,47,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,48,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,49,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,50,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,51,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Progressive,57,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Progressive,58,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Progressive,59,True,143,4.02,4.02,refig42_tl,ext
HOPV15,Progressive,60,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Progressive,61,True,143,4.629999999999999,4.629999999999999,refig42_tl,ext
Polarizability,Stop-Gradient Joint,47,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,48,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,49,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,50,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,51,True,84,0.0,0.0,refig42_tl,ext
FreeSolv,MFGP,47,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,48,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,49,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,50,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,51,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,52,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,53,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,54,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,55,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,56,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,42,True,248,0.27,0.27,refig42_gp,ext
FreeSolv,MFGP,43,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,44,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,45,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,46,True,248,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,57,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,58,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,59,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,60,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,61,True,84,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,42,True,143,3.9,3.9,refig42_gp,ext
HOPV15,MFGP,43,True,143,3.9,3.9,refig42_gp,ext
HOPV15,MFGP,44,True,143,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,45,True,143,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,46,True,143,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,42,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,43,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,44,True,84,0.0891943734015343,0.0891943734015343,refig42_gp,ext
Polarizability,MFGP,45,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,46,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,42,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,43,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,44,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,45,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,46,True,84,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,57,False,248,0.27,0.27,refig42_gp,ext
FreeSolv,Sparse MFGP,58,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,59,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,60,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,61,True,248,0.0,0.0,refig42_gp,ext
Matbench-Gap,MFGP,52,True,169,0.27,0.27,refig42_gp,ext100
Matbench-Gap,MFGP,53,True,169,0.0,0.0,refig42_gp,ext100
Matbench-Gap,MFGP,54,True,169,0.0499999999999998,0.0499999999999998,refig42_gp,ext100
Matbench-Gap,MFGP,55,True,169,0.02,0.02,refig42_gp,ext100
Matbench-Gap,MFGP,56,True,169,0.2000000000000001,0.2000000000000001,refig42_gp,ext100
FreeSolv,Sparse MFGP,47,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,48,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,49,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,50,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,51,True,248,0.0,0.0,refig42_gp,ext
Matbench-Gap,Sparse MFGP,42,False,169,0.0499999999999998,0.4000000000000001,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,43,True,169,0.1500000000000001,0.1500000000000001,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,44,False,169,0.0,0.2999999999999998,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,45,False,169,0.02,0.07,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,46,False,169,0.08,0.52,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,52,True,169,0.2000000000000001,0.1999999999999999,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,53,True,169,1.4,1.4,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,54,True,169,0.0,0.0,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,55,False,169,0.4000000000000001,0.1899999999999999,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,56,False,169,0.07,0.07,refig42_gp,ext100
Polarizability,MFGP,47,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,48,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,49,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,50,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,51,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,57,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,58,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,59,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,60,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,61,True,84,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,52,True,143,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,53,True,143,3.9,3.9,refig42_gp,ext
HOPV15,MFGP,54,True,143,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,55,True,143,3.9,3.9,refig42_gp,ext
HOPV15,MFGP,56,True,143,3.9,3.9,refig42_gp,ext
Matbench-Gap,MFGP,57,True,169,0.0999999999999998,0.0999999999999998,refig42_gp,ext100
Matbench-Gap,MFGP,58,True,169,0.07,0.07,refig42_gp,ext100
Matbench-Gap,MFGP,59,True,169,0.2299999999999999,0.2299999999999999,refig42_gp,ext100
Matbench-Gap,MFGP,60,True,169,0.0899999999999998,0.0899999999999998,refig42_gp,ext100
Matbench-Gap,MFGP,61,True,169,0.1300000000000001,0.1300000000000001,refig42_gp,ext100
FreeSolv,MFGP,52,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,53,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,54,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,55,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,56,True,248,0.0,0.0,refig42_gp,ext
HOPV15,Sparse MFGP,42,True,143,3.9,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,43,True,143,3.9,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,44,True,143,3.6,3.6,refig42_gp,ext
HOPV15,Sparse MFGP,45,True,143,3.6,3.6,refig42_gp,ext
HOPV15,Sparse MFGP,46,True,143,3.6,3.6,refig42_gp,ext
Matbench-Gap,MFGP,47,True,169,0.0999999999999998,0.0999999999999998,refig42_gp,ext100
Matbench-Gap,MFGP,48,True,169,0.1600000000000001,0.1600000000000001,refig42_gp,ext100
Matbench-Gap,MFGP,49,True,169,0.1500000000000001,0.1500000000000001,refig42_gp,ext100
Matbench-Gap,MFGP,50,True,169,0.2999999999999998,0.2999999999999998,refig42_gp,ext100
Matbench-Gap,MFGP,51,True,169,0.2999999999999998,0.2999999999999998,refig42_gp,ext100
Matbench-Gap,MFGP,42,True,169,0.2999999999999998,0.2999999999999998,refig42_gp,ext100
Matbench-Gap,MFGP,43,True,169,0.1500000000000001,0.1500000000000001,refig42_gp,ext100
Matbench-Gap,MFGP,44,True,169,0.1,0.1,refig42_gp,ext100
Matbench-Gap,MFGP,45,True,169,0.02,0.02,refig42_gp,ext100
Matbench-Gap,MFGP,46,True,169,0.0899999999999998,0.0899999999999998,refig42_gp,ext100
FreeSolv,Sparse MFGP,42,False,248,0.0,0.27,refig42_gp,ext
FreeSolv,Sparse MFGP,43,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,44,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,45,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,Sparse MFGP,46,True,248,0.0,0.0,refig42_gp,ext
Matbench-Gap,Sparse MFGP,47,False,169,0.55,0.02,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,48,False,169,0.1600000000000001,0.2000000000000001,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,49,True,169,0.48,0.48,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,50,True,169,0.1,0.1,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,51,True,169,0.02,0.02,refig42_gp,ext100
FreeSolv,MFGP,57,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,58,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,59,True,248,0.0,0.0,refig42_gp,ext
FreeSolv,MFGP,61,True,248,0.0,0.0,refig42_gp,ext
HOPV15,Sparse MFGP,47,False,143,3.6,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,48,True,143,3.9,3.6,refig42_gp,ext
HOPV15,Sparse MFGP,49,False,143,3.6,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,50,True,143,3.9,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,51,True,143,3.499999999999999,3.499999999999999,refig42_gp,ext
HOPV15,Sparse MFGP,57,True,143,3.9,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,58,False,143,3.6,0.0,refig42_gp,ext
HOPV15,Sparse MFGP,59,True,143,3.9,3.6,refig42_gp,ext
HOPV15,Sparse MFGP,60,False,143,0.0,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,61,False,143,3.9,3.6,refig42_gp,ext
HOPV15,MFGP,57,True,143,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,58,True,143,3.9,3.9,refig42_gp,ext
HOPV15,MFGP,59,True,143,3.9,3.9,refig42_gp,ext
HOPV15,MFGP,60,True,143,3.9,3.9,refig42_gp,ext
HOPV15,MFGP,61,True,143,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,47,True,143,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,48,True,143,3.9,3.9,refig42_gp,ext
HOPV15,MFGP,49,True,143,0.0,0.0,refig42_gp,ext
HOPV15,MFGP,50,True,143,3.9,3.9,refig42_gp,ext
HOPV15,MFGP,51,True,143,3.499999999999999,3.499999999999999,refig42_gp,ext
HOPV15,Sparse MFGP,52,True,143,3.499999999999999,3.499999999999999,refig42_gp,ext
HOPV15,Sparse MFGP,53,True,143,3.9,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,54,True,143,3.9,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,55,True,143,3.9,3.9,refig42_gp,ext
HOPV15,Sparse MFGP,56,True,143,3.9,3.9,refig42_gp,ext
Polarizability,Sparse MFGP,52,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,53,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,54,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,55,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,56,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,52,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,53,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,54,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,55,True,84,0.0,0.0,refig42_gp,ext
Polarizability,MFGP,56,True,84,0.0,0.0,refig42_gp,ext
Matbench-Gap,Sparse MFGP,57,False,169,0.1,0.02,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,58,True,169,0.1399999999999999,0.1399999999999999,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,59,False,169,0.2200000000000002,0.52,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,60,False,169,0.02,0.02,refig42_gp,ext100
Matbench-Gap,Sparse MFGP,61,False,169,0.5399999999999999,0.1,refig42_gp,ext100
Polarizability,Sparse MFGP,47,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,48,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,49,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,50,True,84,0.0,0.0,refig42_gp,ext
Polarizability,Sparse MFGP,51,True,84,0.0,0.0,refig42_gp,ext
HOPV15,DKL,42,True,143,3.6,3.6,refig42_gp,ext
HOPV15,DKL,43,True,143,0.0,0.0,refig42_gp,ext
HOPV15,DKL,44,True,143,1.5999999999999996,1.5999999999999996,refig42_gp,ext
HOPV15,DKL,45,True,143,3.9,3.9,refig42_gp,ext
HOPV15,DKL,46,True,143,3.9,3.9,refig42_gp,ext
HOPV15,DKL,57,True,143,0.0,0.0,refig42_gp,ext
HOPV15,DKL,58,True,143,0.0,0.0,refig42_gp,ext
HOPV15,DKL,59,True,143,2.799999999999999,2.799999999999999,refig42_gp,ext
HOPV15,DKL,60,True,143,0.0,0.0,refig42_gp,ext
HOPV15,DKL,61,True,143,2.8999999999999995,2.8999999999999995,refig42_gp,ext
Matbench-Gap,DKL,52,True,169,0.0,0.0,refig42_gp,ext100
Matbench-Gap,DKL,53,True,169,1.4,1.4,refig42_gp,ext100
Matbench-Gap,DKL,54,True,169,0.0299999999999998,0.0299999999999998,refig42_gp,ext100
Matbench-Gap,DKL,55,True,169,0.0,0.0,refig42_gp,ext100
Matbench-Gap,DKL,56,True,169,0.0,0.0,refig42_gp,ext100
Matbench-Gap,DKL,42,True,169,0.1,0.1,refig42_gp,ext100
Matbench-Gap,DKL,43,True,169,0.1500000000000001,0.1500000000000001,refig42_gp,ext100
Matbench-Gap,DKL,44,True,169,0.1,0.1,refig42_gp,ext100
Matbench-Gap,DKL,45,True,169,0.0,0.0,refig42_gp,ext100
Matbench-Gap,DKL,46,True,169,0.6000000000000001,0.6000000000000001,refig42_gp,ext100
Matbench-Gap,DKL,57,True,169,0.05,0.05,refig42_gp,ext100
Matbench-Gap,DKL,58,True,169,0.2999999999999998,0.2999999999999998,refig42_gp,ext100
Matbench-Gap,DKL,59,True,169,0.2999999999999998,0.2999999999999998,refig42_gp,ext100
Matbench-Gap,DKL,60,True,169,0.7800000000000002,0.7800000000000002,refig42_gp,ext100
Matbench-Gap,DKL,61,True,169,0.8499999999999999,0.8499999999999999,refig42_gp,ext100
HOPV15,DKL,47,True,143,3.9,3.9,refig42_gp,ext
HOPV15,DKL,48,True,143,3.6,3.6,refig42_gp,ext
HOPV15,DKL,49,True,143,2.8999999999999995,2.8999999999999995,refig42_gp,ext
HOPV15,DKL,50,True,143,4.699999999999999,4.699999999999999,refig42_gp,ext
HOPV15,DKL,51,True,143,3.499999999999999,3.499999999999999,refig42_gp,ext
Matbench-Gap,DKL,47,True,169,0.3600000000000001,0.3600000000000001,refig42_gp,ext100
Matbench-Gap,DKL,48,True,169,0.54,0.54,refig42_gp,ext100
Matbench-Gap,DKL,49,True,169,0.0299999999999998,0.0299999999999998,refig42_gp,ext100
Matbench-Gap,DKL,50,True,169,0.1,0.1,refig42_gp,ext100
Matbench-Gap,DKL,51,True,169,0.1,0.1,refig42_gp,ext100
HOPV15,DKL,52,True,143,3.499999999999999,3.499999999999999,refig42_gp,ext
HOPV15,DKL,53,True,143,0.0,0.0,refig42_gp,ext
HOPV15,DKL,54,True,143,3.9,3.9,refig42_gp,ext
HOPV15,DKL,55,True,143,0.0,0.0,refig42_gp,ext
HOPV15,DKL,56,True,143,3.9,3.9,refig42_gp,ext
FreeSolv,MFGP,60,True,248,0.0,0.0,refig42_gp,ext
Matbench-Gap,Sequential,67,True,169,0.1,0.1,conf62_tl,ext100
Matbench-Gap,Sequential,68,True,169,0.1,0.1,conf62_tl,ext100
Matbench-Gap,Sequential,69,True,169,0.1,0.1,conf62_tl,ext100
Matbench-Gap,Sequential,70,True,169,0.7200000000000002,0.7200000000000002,conf62_tl,ext100
Matbench-Gap,Sequential,71,True,169,0.2999999999999998,0.2999999999999998,conf62_tl,ext100
HOPV15,End-to-End Joint,62,True,143,0.0,0.0,conf62_tl,ext
HOPV15,End-to-End Joint,63,True,143,0.0,0.0,conf62_tl,ext
HOPV15,End-to-End Joint,64,True,143,0.0,0.0,conf62_tl,ext
HOPV15,End-to-End Joint,65,True,143,3.499999999999999,3.499999999999999,conf62_tl,ext
HOPV15,End-to-End Joint,66,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Stop-Gradient Joint,67,True,143,1.5999999999999996,1.5999999999999996,conf62_tl,ext
HOPV15,Stop-Gradient Joint,68,True,143,3.9,3.9,conf62_tl,ext
HOPV15,Stop-Gradient Joint,69,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Stop-Gradient Joint,70,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Stop-Gradient Joint,71,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),62,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),63,True,143,2.8999999999999995,2.8999999999999995,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),64,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),65,True,143,3.499999999999999,3.499999999999999,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),66,True,143,3.9,3.9,conf62_tl,ext
HOPV15,Feature-extraction transfer,62,True,143,3.9,3.9,conf62_tl,ext
HOPV15,Feature-extraction transfer,63,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Feature-extraction transfer,64,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Feature-extraction transfer,65,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Feature-extraction transfer,66,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Progressive,72,True,143,4.699999999999999,4.699999999999999,conf62_tl,ext
HOPV15,Progressive,73,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Progressive,74,True,143,2.8999999999999995,2.8999999999999995,conf62_tl,ext
HOPV15,Progressive,75,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Progressive,76,True,143,4.699999999999999,4.699999999999999,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),67,True,143,1.5999999999999996,1.5999999999999996,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),68,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),69,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),70,True,143,1.5999999999999996,1.5999999999999996,conf62_tl,ext
HOPV15,Domain Adaptation (MMD),71,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Feature-extraction transfer,67,True,143,1.5999999999999996,1.5999999999999996,conf62_tl,ext
HOPV15,Feature-extraction transfer,68,True,143,3.9,3.9,conf62_tl,ext
HOPV15,Feature-extraction transfer,69,True,143,3.9,3.9,conf62_tl,ext
HOPV15,Feature-extraction transfer,70,True,143,1.5999999999999996,1.5999999999999996,conf62_tl,ext
HOPV15,Feature-extraction transfer,71,True,143,3.9,3.9,conf62_tl,ext
HOPV15,Pretrain-then-Joint,72,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Pretrain-then-Joint,73,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Pretrain-then-Joint,74,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Pretrain-then-Joint,75,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Pretrain-then-Joint,76,True,143,0.0,0.0,conf62_tl,ext
Matbench-Gap,Domain Adaptation (MMD),72,True,169,0.07,0.07,conf62_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),73,True,169,0.1500000000000001,0.1500000000000001,conf62_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),74,True,169,0.1,0.1,conf62_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),75,True,169,0.01,0.01,conf62_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),76,True,169,0.1,0.1,conf62_tl,ext100
Matbench-Gap,Sequential,72,True,169,0.28,0.28,conf62_tl,ext100
Matbench-Gap,Sequential,73,True,169,0.24,0.24,conf62_tl,ext100
Matbench-Gap,Sequential,74,True,169,0.4500000000000002,0.4500000000000002,conf62_tl,ext100
Matbench-Gap,Sequential,75,True,169,0.0,0.0,conf62_tl,ext100
Matbench-Gap,Sequential,76,True,169,0.1,0.1,conf62_tl,ext100
HOPV15,Feature-extraction transfer,77,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Feature-extraction transfer,78,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Feature-extraction transfer,79,True,143,0.0,0.0,conf62_tl,ext
HOPV15,Feature-extraction transfer,80,True,143,4.299999999999999,4.299999999999999,conf62_tl,ext
HOPV15,Feature-extraction transfer,81,True,143,1.5999999999999996,1.5999999999999996,conf62_tl,ext
Matbench-Gap,Soft Parameter Sharing,77,True,169,0.0,0.0,conf62_tl,ext100
Matbench-Gap,Soft Parameter Sharing,78,True,169,0.1,0.1,conf62_tl,ext100
Matbench-Gap,Soft Parameter Sharing,79,True,169,0.01,0.01,conf62_tl,ext100
Matbench-Gap,Soft Parameter Sharing,80,True,169,0.1,0.1,conf62_tl,ext100
