benchmark,model,seed,fraction,n_hf,n_lf,n_train,pool,dim,numpy_fit_flops,numpy_predict_flops,fit_flops,predict_flops,ok,elapsed,err
Matbench-Gap,Knowledge Distillation,42,0.5,5,100,105,3347,10,14130675,30049366,584261235,93883350,1,0.78,
Matbench-Gap,Knowledge Distillation,42,0.7,7,139,146,3347,10,14251353,30049366,806920665,93883350,1,0.82,
Matbench-Gap,Knowledge Distillation,42,1.0,10,199,209,3347,10,14442270,30049366,1149189918,93883350,1,0.83,
Matbench-Gap,Knowledge Distillation,43,0.1,2,20,22,3347,10,13959558,30049366,131742342,93883350,1,1.19,
Matbench-Gap,Knowledge Distillation,43,0.3,3,60,63,3347,10,14015277,30049366,356093613,93883350,1,1.21,
Matbench-Gap,Knowledge Distillation,43,0.5,5,100,105,3347,10,14130675,30049366,584261235,93883350,1,1.19,
Matbench-Gap,Knowledge Distillation,43,0.7,7,139,146,3347,10,14251353,30049366,806920665,93883350,1,0.77,
Matbench-Gap,Knowledge Distillation,43,1.0,10,199,209,3347,10,14442270,30049366,1149189918,93883350,1,1.25,
Matbench-Gap,Domain Adaptation (MMD),42,0.1,2,20,22,3347,10,13959558,30049366,191682182,93883350,1,1.63,
Matbench-Gap,Domain Adaptation (MMD),42,0.3,3,60,63,3347,10,14015277,30049366,527695533,93883350,1,1.65,
Matbench-Gap,Domain Adaptation (MMD),42,0.5,5,100,105,3347,10,14130675,30049366,870264435,93883350,1,1.66,
Matbench-Gap,Domain Adaptation (MMD),42,0.7,7,139,146,3347,10,14251353,30049366,1204602073,93883350,1,1.69,
Matbench-Gap,Domain Adaptation (MMD),42,1.0,10,199,209,3347,10,14442270,30049366,1718473246,93883350,1,1.08,
Matbench-Gap,Domain Adaptation (MMD),43,0.1,2,20,22,3347,10,13959558,30049366,191682182,93883350,1,1.28,
Matbench-Gap,Domain Adaptation (MMD),43,0.3,3,60,63,3347,10,14015277,30049366,527695533,93883350,1,1.26,
Matbench-Gap,Domain Adaptation (MMD),43,0.5,5,100,105,3347,10,14130675,30049366,870264435,93883350,1,1.28,
Matbench-Gap,Domain Adaptation (MMD),43,0.7,7,139,146,3347,10,14251353,30049366,1204602073,93883350,1,1.32,
Matbench-Gap,Domain Adaptation (MMD),43,1.0,10,199,209,3347,10,14442270,30049366,1718473246,93883350,1,1.31,
Matbench-Gap,Soft Parameter Sharing,42,0.1,2,20,22,3347,10,13959558,30049366,146948742,93883350,1,1.81,
Matbench-Gap,Soft Parameter Sharing,42,0.3,3,60,63,3347,10,14015277,30049366,378903213,93883350,1,1.3,
Matbench-Gap,Soft Parameter Sharing,42,0.5,5,100,105,3347,10,14130675,30049366,622277235,93883350,1,12.15,
Matbench-Gap,Soft Parameter Sharing,42,0.7,7,139,146,3347,10,14251353,30049366,860143065,93883350,1,1.46,
Matbench-Gap,Soft Parameter Sharing,42,1.0,10,199,209,3347,10,14442270,30049366,1225221918,93883350,1,1.58,
Matbench-Gap,Soft Parameter Sharing,43,0.1,2,20,22,3347,10,13959558,30049366,146948742,93883350,1,1.38,
Matbench-Gap,Soft Parameter Sharing,43,0.3,3,60,63,3347,10,14015277,30049366,378903213,93883350,1,1.48,
Matbench-Gap,Soft Parameter Sharing,43,0.5,5,100,105,3347,10,14130675,30049366,622277235,93883350,1,1.73,
Matbench-Gap,Soft Parameter Sharing,43,0.7,7,139,146,3347,10,14251353,30049366,860143065,93883350,1,1.54,
Matbench-Gap,Soft Parameter Sharing,43,1.0,10,199,209,3347,10,14442270,30049366,1225221918,93883350,1,1.46,
Matbench-Gap,Pseudo-Labeling,42,0.1,2,20,22,3347,10,13959558,30049366,206705542,93883350,1,1.06,
Matbench-Gap,Pseudo-Labeling,42,0.3,3,60,63,3347,10,14015277,30049366,580954413,93883350,1,1.15,
Matbench-Gap,Pseudo-Labeling,42,0.5,5,100,105,3347,10,14130675,30049366,959029235,93883350,1,1.12,
Matbench-Gap,Pseudo-Labeling,42,0.7,7,139,146,3347,10,14251353,30049366,1327848665,93883350,1,1.2,
Matbench-Gap,Pseudo-Labeling,42,1.0,10,199,209,3347,10,14442270,30049366,1894978718,93883350,1,1.33,
Matbench-Gap,Pseudo-Labeling,43,0.1,2,20,22,3347,10,13959558,30049366,206705542,93883350,1,1.17,
Matbench-Gap,Pseudo-Labeling,43,0.3,3,60,63,3347,10,14015277,30049366,580954413,93883350,1,1.11,
Matbench-Gap,Pseudo-Labeling,43,0.5,5,100,105,3347,10,14130675,30049366,959029235,93883350,1,1.2,
Matbench-Gap,Pseudo-Labeling,43,0.7,7,139,146,3347,10,14251353,30049366,1327848665,93883350,1,1.19,
Matbench-Gap,Pseudo-Labeling,43,1.0,10,199,209,3347,10,14442270,30049366,1894978718,93883350,1,1.16,
Matbench-Gap,Adapter,42,0.1,2,20,22,3347,10,13959558,30049366,132363398,62180566,1,0.97,
Matbench-Gap,Adapter,42,0.3,3,60,63,3347,10,14015277,30049366,357025197,62180566,1,0.96,
Matbench-Gap,Adapter,42,0.5,5,100,105,3347,10,14130675,30049366,585813875,62180566,1,1.03,
Matbench-Gap,Adapter,42,0.7,7,139,146,3347,10,14251353,30049366,809094361,62180566,1,1.04,
Matbench-Gap,Adapter,42,1.0,10,199,209,3347,10,14442270,30049366,1152295198,62180566,1,1.05,
Matbench-Gap,Adapter,43,0.1,2,20,22,3347,10,13959558,30049366,132363398,62180566,1,0.76,
Matbench-Gap,Adapter,43,0.3,3,60,63,3347,10,14015277,30049366,357025197,62180566,1,0.83,
Matbench-Gap,Adapter,43,0.5,5,100,105,3347,10,14130675,30049366,585813875,62180566,1,0.83,
Matbench-Gap,Adapter,43,0.7,7,139,146,3347,10,14251353,30049366,809094361,62180566,1,0.95,
Matbench-Gap,Adapter,43,1.0,10,199,209,3347,10,14442270,30049366,1152295198,62180566,1,0.94,
Park-Fav,NARGP,42,1.0,24,256,280,256,4,0,0,5628870912,70700928,1,3.37,
Park-Fav,NARGP,43,1.0,24,256,280,256,4,0,0,7539563264,70700928,1,4.37,
Park-Fav,Sequential,42,1.0,24,256,280,256,4,15490296,2298368,1432692984,6787584,1,1.52,
Park-Fav,Sequential,43,1.0,24,256,280,256,4,15490296,2298368,1432692984,6787584,1,1.13,
Park-Fav,Curriculum,42,1.0,24,256,280,256,4,15490296,2298368,1430800632,6787584,1,1.89,
Park-Fav,Curriculum,43,1.0,24,256,280,256,4,15490296,2298368,1430800632,6787584,1,1.56,
Park-Fav,DNGO-Gradient,42,1.0,24,256,280,256,4,15490296,2298368,2394331384,6787584,1,3.31,
Park-Fav,DNGO-Gradient,43,1.0,24,256,280,256,4,15490296,2298368,2394331384,6787584,1,2.72,
Park-Fav,Progressive,42,1.0,24,256,280,256,4,15490296,2298368,736321784,6787584,1,0.57,
Park-Fav,Progressive,43,1.0,24,256,280,256,4,15490296,2298368,736321784,6787584,1,0.56,
Park-Fav,Two-Stage Joint,42,1.0,24,256,280,256,4,15490296,2298368,1477622008,6787584,1,1.42,
Park-Fav,Two-Stage Joint,43,1.0,24,256,280,256,4,15490296,2298368,1477622008,6787584,1,1.15,
Park-Fav,DNGO-Joint,42,1.0,24,256,280,256,4,15490296,2298368,2266228984,6787584,1,2.56,
Park-Fav,DNGO-Joint,43,1.0,24,256,280,256,4,15490296,2298368,2266228984,6787584,1,2.12,
Park-Fav,Knowledge Distillation,42,1.0,24,256,280,256,4,15490296,2298368,1432692984,6787584,1,1.06,
Park-Fav,Knowledge Distillation,43,1.0,24,256,280,256,4,15490296,2298368,1432692984,6787584,1,1.64,
Park-Fav,Domain Adaptation (MMD),42,1.0,24,256,280,256,4,15490296,2298368,2152335608,6787584,1,1.64,
Park-Fav,Domain Adaptation (MMD),43,1.0,24,256,280,256,4,15490296,2298368,2152335608,6787584,1,1.62,
Park-Fav,Soft Parameter Sharing,42,1.0,24,256,280,256,4,15490296,2298368,1602267384,6787584,1,2.39,
Park-Fav,Soft Parameter Sharing,43,1.0,24,256,280,256,4,15490296,2298368,1602267384,6787584,1,1.76,
Park-Fav,Pseudo-Labeling,42,1.0,24,256,280,256,4,15490296,2298368,2333009144,6787584,1,2.01,
Park-Fav,Pseudo-Labeling,43,1.0,24,256,280,256,4,15490296,2298368,2333009144,6787584,1,1.36,
Park-Fav,Adapter,42,1.0,24,256,280,256,4,15490296,2298368,1443850488,4559360,1,1.2,
Park-Fav,Adapter,43,1.0,24,256,280,256,4,15490296,2298368,1443850488,4559360,1,1.26,
